"VN","2017-03-30","27"
"VN","2017-03-31","30"
"VN","2017-04-01","38"
"VN","2017-04-02","28"
"VN","2017-04-03","29"
"VN","2017-04-04","31"
"VN","2017-04-05","29"
"VN","2017-04-06","27"
"VN","2017-04-07","29"
"VN","2017-04-08","36"
"VN","2017-04-09","28"
"VN","2017-04-10","24"
"VN","2017-04-11","37"
"VN","2017-04-12","37"
"VN","2017-04-13","37"
"VN","2017-04-14","36"
"VN","2017-04-15","37"
"VN","2017-04-16","28"
"VN","2017-04-17","33"
"VN","2017-04-18","36"
"VN","2017-04-19","26"
"VN","2017-04-20","26"
"VN","2017-04-21","29"
"VN","2017-04-22","28"
"VN","2017-04-23","27"
"VN","2017-04-24","31"
"VN","2017-04-25","25"
"VN","2017-04-26","22"
"VN","2017-04-27","28"
"VN","2017-04-28","26"
"VN","2017-04-29","37"
"VN","2017-04-30","30"
"VN","2017-05-01","27"
"VN","2017-05-02","35"
"VN","2017-05-03","22"
"VN","2017-05-04","35"
"VN","2017-05-05","23"
"VN","2017-05-06","31"
"VN","2017-05-07","26"
"VN","2017-05-08","26"
"VN","2017-05-09","20"
"VN","2017-05-10","27"
"VN","2017-05-11","32"
"VN","2017-05-12","36"
"VN","2017-05-13","29"
"VN","2017-05-14","34"
"VN","2017-05-15","31"
"VN","2017-05-16","19"
"VN","2017-05-17","37"
"VN","2017-05-18","21"
"VN","2017-05-19","30"
"VN","2017-05-20","26"
"VN","2017-05-21","29"
"VN","2017-05-22","30"
"VN","2017-05-23","27"
"VN","2017-05-24","22"
"VN","2017-05-25","26"
"VN","2017-05-26","28"
"VN","2017-05-27","36"
"VN","2017-05-28","29"
"VN","2017-05-29","31"
"VN","2017-05-30","18"
"VN","2017-05-31","32"
"VN","2017-06-01","27"
